user_name,user_app_rating,user_review_date,company_comment_date,user_comment,company_answer_check
이승명,1,2020년 1월 8일,2020년 1월 9일,쏘카는 갈수록 서비스가... 17년 이후로 쭉 사용중입니다만 초기의 상담원과 지금의 상담원은 권한과 이해도의 차이가 심함. 초기엔 어느정도 권한이 있는데다가 서비스 이해도도 높아 요청한 내용에 대해 빠르고 만족스러운 대응을 해주지만 지금은 매뉴얼대로만 대응하는 느낌이 강하며 권한없는것처럼 느껴짐. 가장 중요한 가격에 대해서도 변동 사항을 공지사항에 들어가기전에는 알수가 없음. 중요한 사항임에도 공지사항을 들어가 확인하기전에는 결제될때까지 알수가 없음. 점유율 1위를 여유있게 달성해서인지 비용최소화로 서비스의 질과 만족도가 계속 떨어져감.,answer
김태영,5,2020년 1월 8일,2020년 1월 9일,잘쓰고있어요 동네에 다양한 차량있으면 더 좋은뎅,answer
맛집이야기,5,2020년 1월 8일,2020년 1월 9일,굿~~♡♡,answer
s susukeki,5,2020년 1월 8일,2020년 1월 9일,좋아요^^ 잘 쓰고 있어요. 운전 무사고 경력에 따라 할인해 주세요^^,answer
백아룡,5,2020년 1월 7일,2020년 1월 9일,앱중에서 사용하기 제일편한거같아요,answer
김선호,3,2020년 1월 7일,2020년 1월 9일,비싸.. ...,answer
김주만,5,2020년 1월 6일,2020년 1월 9일,"월간 정기구독하고 렌트하면 택시비보다 저렴! 직업특성상 출장이 가끔 있어서 차량구매, 장기렌트의 부담 ㄴㄴ 개이득~",answer
민깽이,1,2020년 1월 5일,2020년 1월 9일,아니 오래만에 로그인도 들어갔는데 왜 개인카드결제 등록하는데 내카드가 아니라고 해요 제명의 카드 맞는데,answer
이승준,5,2020년 1월 5일,2020년 1월 9일,항상 편리하게 이용합니다,answer
김광희,4,2020년 1월 5일,2020년 1월 9일,경쟁사보단 차량상태 좋음,answer
J YP,1,2020년 1월 5일,no_answer,쏘카 이용하지마세요. 사고냈다고 견적서 청구합니다. 사고 안냈는데 턱없는 수리비요구하고요. 블랙박스 딸랑 앞면만보여주며 접촉한게 안보이거든요. 그때 차이상 있어 대차받으러가는중이고 급정지 한거밖에없는데 만약접촉했다면 쏘카고객센터에 통화중이였고 접촉났다면 저사고났어요. 라고 말씀드렸죠. 그차 기스 있었고 왜? 저에게만 사고냈다고 통보할까요? 다른차보세요. 찌그러진게 많고 하거는요? 그런회원은 안잡고 구체적인 접촉 물증 없잖아요. 어쨌든 진짜 이용불편주는 쏘카예요. 할인도 없지 가격비싸지 기존차량 이용불가시 대차도 늦지 복잡합니다. 다시이용안하고 차라리 차를 구매하는게 나아요. 이제는 카쉐어링 이용안하고 돈모아서 아님 돈모자르면 풀옵션뽑고 할부 때려박고 내차사렵니다. 편의를 위한 교통수단인데 불편을 주는 교통수단이네요 앱삭재했고 탈퇴안시켜줄시 개인정보 보호법위반으로 신고 해야겠네요.,no_answer
김덕규,5,2020년 1월 4일,2020년 1월 9일,참 별리하게 이용하고있어요,answer
장은수,4,2020년 1월 4일,2020년 1월 9일,차가 많이 없는게 아쉽네요,answer
박문규,5,2020년 1월 4일,2020년 1월 9일,항상잘타고다닙니다 근데 제가고정으로빌리는곳은 너무차가 구식이라 머시기 쫌 그렇네요,answer
Byul D,3,2020년 1월 4일,2020년 1월 9일,쏘카패스가 4시간 이상 이용만 할인되는 점은 큰 단점. 원래 아니였는데...,answer
sangjin bae,5,2020년 1월 4일,2020년 1월 9일,기차여행시 완전 편리합니다,answer
김영훈,4,2020년 1월 4일,2020년 1월 9일,소카대단해요,answer
김완섭,5,2020년 1월 3일,2020년 1월 9일,굿이요,answer
태리,4,2020년 1월 3일,2020년 1월 9일,반값패쓰와 주행요금 정책 변경으로 인한 합리적인 가격이 마음에 듭니다만 CS 대응은 부족한거 같습니다. 엔진 경고등 불들어와서 차량 견인해갔는데 보상도 거의 없구요... 여행시간만 많이 소모되었어요. 그래도 좋은 서비스라고 생각되어 별4개 드립니다. 쏘카 화이팅입니다.,answer
안보현,5,2020년 1월 3일,2020년 1월 3일,쿠폰사용잘하면 정말좋은 어플인거같아요^^,answer
Yeongho Kim,5,2020년 1월 3일,no_answer,역쉬쏘카!! 역쉬 굳!!,no_answer
김병덕,5,2020년 1월 3일,no_answer,두번째 사용 효율적인 단기렌트중 최고에요,no_answer
주은혜,5,2020년 1월 3일,2020년 1월 3일,쓰면 쓸수록 매력 터짐~^^/,answer
박영래,5,2020년 1월 3일,2020년 1월 3일,쏘카 평소에 많이쓰고있습니다 저렴하고 좋아요,answer
김철호,5,2020년 1월 2일,2020년 1월 3일,자차 필요없어요.,answer
자이홈케어,5,2020년 1월 2일,2020년 1월 3일,SPOT 사용자 추천 합니다,answer
박수영,5,2020년 1월 2일,2020년 1월 3일,괜춘하네요,answer
양소미,3,2020년 1월 2일,2020년 1월 3일,쏘카 실시간 채팅으로 상담할때마다 진짜 열받고 짜증남 로봇이랑 대화해도 그것보단 나을듯 도대체 어떤 사람들이 어떤 교육받고 그딴식인지 모르겠음ㅋ 우리동네는 저녁이나 주말이면 차도 없고 스마트키도 반응속도 엄청 느림 그린카랑 비교했을때 쏘카존이 더 많은거 빼면 서비스 앱구성 가격 혜택 어느하나 나은거 없음 담뱃재 휘날린 차 안에 앉게 돼도 지들은 아 그렇구나 나몰라라라네여~~~,answer
Dano Kang,5,2020년 1월 2일,2020년 1월 3일,뚜벅이들에게는 필수앱이네요 ㅋ,answer
임선영,4,2020년 1월 1일,2020년 1월 3일,저렴하게 잘 이용중입니다~ 너무 먼 장거리만 사용하지 않으면요..(장거리에는 기름값이 많이 나오네요),answer
뿌옴일안,4,2020년 1월 1일,2020년 1월 3일,"편리하게 잘 쓰고 있어요. 예약시간을 당길 순 있지만 미룰 순 없는 점, 반대로 반납시간은 미룰 순 있지만 당길 순 없는 점이 개선됐으면 좋겠어요",answer
석준탁,5,2020년 1월 1일,2020년 1월 3일,넘나 좋은 앱 안쓰면 손해임,answer
태욱,5,2020년 1월 1일,2020년 1월 3일,굿,answer
