user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
유녤,3,2019년 9월 22일,no_answer,"아니.. 저 아미밤도 아직 없는 아미인데요..결론 부터 말하자면 결제가 너무 어려워요. 제가 미성년자이다보니까 카드도 없고 그런걸 못 하는데 엄마는 또 결제가 어렵다고 하시고.. 제발 결제 좀 쉽게 할 수 있도록 해주심 안돼요? 맘 같아선 별점도 5점 주고 싶은데 결제가 어려워서 하나도 못 샀어요.. 아미인데 아미밤도 없고.. 속상해 죽겠어요... 제발 결제방법 좀 쉽게 해주세요.. 진짜.. 엄마, 아빠한테 안 좋은 소리밖에 못 들었어요. 아미밤, 앨범, DVD 이런거 다 가지고 싶은데.. 손에 쥐어보고 싶은데 하나도 못보고.. 진...전체 리뷰","아니.. 저 아미밤도 아직 없는 아미인데요..결론 부터 말하자면 결제가 너무 어려워요. 제가 미성년자이다보니까 카드도 없고 그런걸 못 하는데 엄마는 또 결제가 어렵다고 하시고.. 제발 결제 좀 쉽게 할 수 있도록 해주심 안돼요? 맘 같아선 별점도 5점 주고 싶은데 결제가 어려워서 하나도 못 샀어요.. 아미인데 아미밤도 없고.. 속상해 죽겠어요... 제발 결제방법 좀 쉽게 해주세요.. 진짜.. 엄마, 아빠한테 안 좋은 소리밖에 못 들었어요. 아미밤, 앨범, DVD 이런거 다 가지고 싶은데.. 손에 쥐어보고 싶은데 하나도 못보고.. 진짜 속상해요..ㅜ",no_answer
박찜,5,2019년 9월 22일,no_answer,다 좋은데 물건을 검색할수 있는 기능은 없나요? 그 기능만 있으면 별5개도 더 줄수 있을것 같아요!,no_specific_comment,no_answer
김경희,2,2019년 9월 20일,no_answer,다른건 다 좋은데 고객센터 답변이 너무 늦고 몇일동안 계속 출고준비라는데 무슨상황이죠?,no_specific_comment,no_answer
[매일 보라하자]민하,5,2019년 9월 18일,no_answer,"방탄 팬인데 이렇게 방탄관련된 앨범,굿즈 가 다 한곳에 종류별로 분류되어 모아져있어서 구매하기 정말편해요 ^^",no_specific_comment,no_answer
강민주,1,2019년 9월 18일,no_answer,"아이돌판에 어린 학생팬들 많은거 뻔히 개나소나 아는 사실인데 무통장입금 없는건 걍 걔네 사지 말란소리 아님?ㅋㅋ 진짜 배려나 생각이라곤 없는듯 그리고 스픽콘 2번이나 떨어지고 키트도 받기 싫고 그냥 환불하고 싶은데 이미 공식으로서 혜택을 누려서 환불이 안된다네요~콘서트 당첨 안된것도 혜택으로 치나봐요^^;;; 지금까지 받은 혜택 단 1도 없는데 제발 환불좀 시켜줘요 키트 팔아서 돈 남길 생각하지말고... 진짜 욕나오는거 간신히 참네요. 빅히트 일 제대로 하시길.. 앱 오류 안뜨게 제대로 개발하든가, 문의를 빨리빨리 받고 처리하든가....전체 리뷰","아이돌판에 어린 학생팬들 많은거 뻔히 개나소나 아는 사실인데 무통장입금 없는건 걍 걔네 사지 말란소리 아님?ㅋㅋ 진짜 배려나 생각이라곤 없는듯 그리고 스픽콘 2번이나 떨어지고 키트도 받기 싫고 그냥 환불하고 싶은데 이미 공식으로서 혜택을 누려서 환불이 안된다네요~콘서트 당첨 안된것도 혜택으로 치나봐요^^;;; 지금까지 받은 혜택 단 1도 없는데 제발 환불좀 시켜줘요 키트 팔아서 돈 남길 생각하지말고... 진짜 욕나오는거 간신히 참네요. 빅히트 일 제대로 하시길.. 앱 오류 안뜨게 제대로 개발하든가, 문의를 빨리빨리 받고 처리하든가... 결제를 더 쉽게 만들 수도 있었고, 배송은 제가 입덕하고 한번도 빠짐없이 5년째 항상 느리니까... 할말이 없고요...^^ 아 그리고 플미 잡고싶으면 팬들이 플미충 자리 고발하는 메일이나 읽으시길, 애먼 찐아미들 자리만 털려나가는 당첨제인거 아시려나~ 지금 전교에 당첨자 1명입니다 저희 학교든 옆학교든 ㅋㅋ 이게 과연 정당하고 공정해 보이시는지?",no_answer
뚱과함께,5,2019년 9월 17일,no_answer,저 아미밤을 살려고 하는데 이거 구매하는게 어렵고 머리가 아픕니다ㅜ.ㅜ 조금더 쉽게 바꼈으면 하네요,no_specific_comment,no_answer
김민준,5,2019년 9월 17일,no_answer,너무 조아여 근데 bts x vt 향수 사려고 했는데 너무 늦었나 봐요 위플리에 이제 안떠요ㅠ,no_specific_comment,no_answer
정딧주,2,2019년 9월 16일,no_answer,결제방법에 무통장입금이 없네요 ㅜㅠ 학생이라 카드도 안되는데 제발 무통장 입금 부탁드립니다,no_specific_comment,no_answer
달뿜소녀{방탄덕후},5,2019년 9월 15일,no_answer,물건하나 샀는데 진짜 괜찮았어요!,no_specific_comment,no_answer
김순영,3,2019년 9월 12일,no_answer,아미6기 가입했는데 2달이 되도 않오네요..,no_specific_comment,no_answer
키작은 선영이라고!,5,2019년 9월 12일,no_answer,근데 14세 미만은 팬클럽가입권을 못사나요?,no_specific_comment,no_answer
한별,1,2019년 9월 11일,no_answer,좋은데 회원가입할 때 이메일 전송이 안와요ㅠㅠㅠㅠ,no_specific_comment,no_answer
유경현,1,2019년 9월 9일,no_answer,"진짜 고객센터 응대가 너무 느려요. 블루레이를 샀는데 CD 4개중 1개가 없는 상태로 왔고, 거기에 대한 문의를 남겼는데 문의 답변이 하루가 지나도 안달리네요ㅡㅡ 가격대도 8만원정도의 고가인데 물품 상태부터 고객응대까지 너무 화가나네요",no_specific_comment,no_answer
레인보우보아ミ,1,2019년 9월 9일,no_answer,로그인을 카톡도 되게해주세용.그럼 이앱 다시 사용할께영,no_specific_comment,no_answer
태태MAZE,2,2019년 9월 8일,no_answer,다 좋은데 무통장 입금 왜 없나요? 결제할 때 굉장히 불편합니다. 꼭 문제점 고쳐주시길 바랄게요,no_specific_comment,no_answer
옌니띤비,5,2019년 9월 8일,no_answer,좋아요,no_specific_comment,no_answer
혜원정,5,2019년 9월 5일,no_answer,좋아요,no_specific_comment,no_answer
노희원,5,2019년 9월 4일,no_answer,완전 자세하게 나와있고 정품으로 사시고 싶으면 여기서 꼭 사세요♥♥,no_specific_comment,no_answer
