user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
윤송남,1,2019년 5월 6일,2019년 5월 7일,아니 막자기가 변태라면서 자기 ㄱㅊ 보여주고 ㄱㅅ보여주라 그러고 욕하고 이상한메세지보내고 ㅈㅇ하는거 도와달라고 그러고 변태가 너무 많아요,no_specific_comment,answer
달쿄,1,2019년 5월 6일,2019년 5월 7일,아니,no_specific_comment,answer
Hyo-Young Kim,1,2019년 5월 6일,2019년 5월 7일,사기,no_specific_comment,answer
Jin Kim,1,2019년 5월 6일,2019년 5월 7일,욕 인종차별 음란 전혀 없었는데한달정지ㅋㅋㅋㅋ 어이없네,no_specific_comment,answer
이해인,1,2019년 5월 5일,2019년 5월 7일,이 개 쓰레기같은 쓰레기야 유튜브로 김치보여준게 신고감이냐,no_specific_comment,answer
우휘수,2,2019년 5월 5일,2019년 5월 7일,500백개를 구매했는데 10번도 안돌리고 보석이 2개가남았네요 어떻게 된건가요,no_specific_comment,answer
RS게임채널,1,2019년 5월 4일,2019년 5월 7일,아니 신고기능 알려주지도 않았으면서 욕하는 유저들 인성질 다 봐야하고 나도 할라고 했는데 신고당했잖아 영정 풀어라,no_specific_comment,answer
강아름,5,2019년 5월 4일,2019년 5월 7일,착하고 미안해,no_specific_comment,answer
남luckguy,1,2019년 5월 4일,2019년 5월 7일,아니 환불 요청하는데 왜다 연락을 안해줍니까? 얼른 제 17000원 돌려주십시요 월 구독 되어있다고 17000원이 결제 되었습니다 한적도 없는 구독 땜에 날라갔는데...,no_specific_comment,answer
김지헌,4,2019년 5월 3일,2019년 5월 7일,진짜 꿀잼입니다!! 근대 비매너 유저가 넘 많어요 그래도 하면 뀰잼~♡,no_specific_comment,answer
다영,1,2019년 5월 3일,2019년 5월 3일,저기요 막 다른 사람 얼굴 찍어서 이상한 홈페이지에 그사람 얼굴 도용해서 합성해서 올린다구 협박하는데 이런건 어떻게 할 수 없나요 ?,no_specific_comment,answer
소가죽,1,2019년 5월 2일,2019년 5월 3일,결제햇는데 보석이안들어왔어요,no_specific_comment,answer
놀하,1,2019년 5월 2일,2019년 5월 3일,그냥 개인정보 파는앱임,no_specific_comment,answer
멜몬,2,2019년 5월 2일,no_answer,여기에 왜2005년 밖에 없나요? 전 2006년생인데.....,no_specific_comment,no_answer
김김브라더스,1,2019년 5월 2일,2019년 5월 2일,변태들이 많아요,no_specific_comment,answer
