user_name,user_app_rating,user_review_date,company_comment_date,user_comment,company_answer_check
김유리,1,2019년 12월 17일,no_answer,업데이트 지겹다,no_answer
ye jin Kim,1,2019년 12월 17일,no_answer,어제부터 마이쿠팡이 열리지않고 서비스 점검중이라고만 뜨고 고객센터는 전화밀렸다고 연결도 안되고... 주문내역 확인좀하고 주문하려는데 답답합니다. 어플을 빨리 정상화 시켜주시던지 고객센터 연결가능하게 해주시던지...ㅠ,no_answer
최여경,4,2019년 12월 17일,no_answer,바쁜생활에 편리하게 사용하고 있다,no_answer
박한솔,1,2019년 12월 17일,no_answer,뭐만하면 앱깔아래,no_answer
신경철,1,2019년 12월 17일,no_answer,리뷰를 지우기도 하는구나. 당황스럽네. 쿠팡정도면 인지도가 낮은 것도 아닌데 웹상에 배너광고 지우지도 못하게 만드는 마케팅은 안해도 될 것 같은데 하도 저급한 방식이라 한마디했더니 리뷰를 지운다?ㅋㅋㅋ 혜택 아무리 많이줘도 이딴 방식이면 안쓰는게 답이지.,no_answer
신혜미,1,2019년 12월 17일,no_answer,마이페이지 접속안됩니다,no_answer
표수인,5,2019년 12월 17일,no_answer,안녕하세요. 저는표수인입니다. 반갑습니다.,no_answer
조영옥,5,2019년 12월 17일,no_answer,빠른배송 짱!!!!!,no_answer
이보라,2,2019년 12월 17일,no_answer,아니 왜 검색하면 20개밖에 안떠요 개빡치네 진짜,no_answer
이상화,5,2019년 12월 17일,no_answer,좋음 빠르고 믿음이 가네요,no_answer
조군의향기,5,2019년 12월 17일,no_answer,물건 배송도 빠르구요.시간때도 잘마춰져서 와서 편하고 좋은거 같아요,no_answer
이상원,5,2019년 12월 17일,no_answer,굿,no_answer
Minh ga,5,2019년 12월 17일,no_answer,ㄴ듵,no_answer
유성민,3,2019년 12월 17일,no_answer,류성민,no_answer
온양,4,2019년 12월 17일,no_answer,현재 어플 내 마이페이지 접속이 되지 않습니다. 갤럭시 S9+.,no_answer
쇠뇌SeoHongSeok,5,2019년 12월 17일,no_answer,배송짱,no_answer
정연숙,5,2019년 12월 17일,no_answer,정확해요,no_answer
김동화,1,2019년 12월 17일,no_answer,광고차단이 안돼고 계속 광고를 보내요,no_answer
박종철,5,2019년 12월 17일,no_answer,아주좋네요,no_answer
정연규,5,2019년 12월 16일,no_answer,이용 해보면 다른데 못감..,no_answer
김가은,4,2019년 12월 16일,no_answer,그럭저럭,no_answer
은율TV,4,2019년 12월 16일,no_answer,좋아요👍👍🏻👍🏼👍🏽👍🏾👍🏿,no_answer
최지은,4,2019년 12월 16일,no_answer,좋은점:마음에드는게 많음개이쁨 \않좋은점 보다보면 옷이쿠팡에 보던거랑다름(더러운것도있음)특히신발 내거는 예쁨,no_answer
고구마,5,2019년 12월 16일,no_answer,정말 좋아요~♡ 잘 쓰고 있고요 이제 주문할때 쿠팡으로 시켜야 겠어요,no_answer
양지나,5,2019년 12월 16일,no_answer,좋음 아니면,no_answer
김상태,5,2019년 12월 16일,no_answer,로켓배송말할필요가없음,no_answer
